id,title,vote_average,vote_count,revenue,budget,popularity,genres,release_date,imdb_id,production_countries,original_language,ROI
27588,Forget Me Not,5.2,164,0,1300000,10.953,"Drama, Horror, Romance",2009-10-22,tt1147684,United States of America,en,-1.0
89584,Conquest 1453,6.1,164,9001826,2581561,10.153,"Adventure, Drama, Action, War",2012-02-16,tt1783232,Turkey,tr,2.4869700929011556
5493,Returner,6.524,164,73060,0,7.745,"Action, Adventure, Science Fiction",2002-08-31,tt0339579,Japan,ja,2318893.3636363638
73686,In Darkness,7.061,164,5576725,0,8.145,"Drama, War",2011-09-15,tt1417075,"Canada, Germany, Poland",de,2318893.3636363638
524659,Crown Vic,6.101,164,0,3600000,8.402,"Crime, Drama",2019-11-01,tt4558200,United States of America,en,-1.0
333377,Requiem for the American Dream,7.626,163,44695,0,6.731,Documentary,2015-04-18,tt3270538,United States of America,en,2318893.3636363638
368942,A Quiet Passion,6.11,163,1864266,8138338,7.06,Drama,2016-10-07,tt2392830,"Belgium, United States of America, United Kingdom",en,-0.7709279216469014
24993,Kickboxer 2: The Road Back,5.411,163,1250712,89,13.089,"Action, Adventure",1991-01-30,tt0102202,United States of America,en,14051.943820224718
361159,Navy Seals vs. Zombies,5.0,163,56191,1181389,10.185,"Horror, Action",2015-10-08,tt4511566,United States of America,en,-0.9524364963614863
14460,Battle Beyond the Stars,5.304,163,11000000,2000000,15.682,"Science Fiction, Action, Adventure",1980-09-08,tt0080421,United States of America,en,4.5
16564,Winter in Wartime,6.7,163,530048,4000000,9.281,"Drama, History, War",2008-11-17,tt0795441,"Netherlands, Belgium",nl,-0.867488
72277,The Last Wave,6.748,163,1258000,810000,10.448,"Mystery, Drama, Thriller",1977-12-15,tt0076299,Australia,en,0.5530864197530864
62580,The Well Digger's Daughter,6.874,163,13194167,0,13.638,"Romance, Drama",2011-04-20,tt1473063,France,fr,2318893.3636363638
601796,Alienoid,7.209,163,12067556,24457676,47.93,"Science Fiction, Action, Fantasy, Adventure",2022-07-20,tt20168564,South Korea,ko,-0.5065943305488224
35073,"The Beast from 20,000 Fathoms",6.6,163,5000000,210000,13.159,"Drama, Horror, Science Fiction",1953-06-13,tt0045546,United States of America,en,22.80952380952381
6022,Evening,5.819,163,20016753,0,8.907,"Drama, Romance",2007-06-09,tt0765447,United States of America,en,2318893.3636363638
22004,Trespass,6.273,163,13249535,14000000,10.855,"Action, Thriller, Crime",1992-12-25,tt0105636,United States of America,en,-0.05360464285714286
550440,Timmy Failure: Mistakes Were Made,6.209,163,0,45000000,9.337,"Family, Mystery, Comedy, Fantasy",2020-01-25,tt6820324,United States of America,en,-1.0
581526,Deliver Us from Evil,6.825,163,34662454,12000000,14.329,"Crime, Action, Drama",2020-08-05,tt12763920,South Korea,ko,1.8885378333333334
17585,Surviving the Game,6.034,163,7690013,7400000,10.686,"Action, Thriller",1994-04-15,tt0111323,United States of America,en,0.039190945945945944
11516,Winged Migration,7.574,163,20217080,35866397,9.814,Documentary,2001-12-12,tt0301727,"Switzerland, Germany, Spain, France, Italy",fr,-0.4363225277409381
10783,Lucky Numbers,5.11,163,0,65000000,9.923,"Comedy, Crime",2000-10-27,tt0219952,"France, United States of America",en,-1.0
33157,Waterloo,7.169,163,3052000,25000000,13.939,"History, Drama, War",1970-10-26,tt0066549,"Italy, Soviet Union",en,-0.87792
235984,Goliyon Ki Raasleela Ram-Leela,7.021,163,32000000,0,7.056,"Drama, Romance",2013-11-14,tt2215477,India,hi,2318893.3636363638
79464,Rockstar,7.206,163,19660000,10920000,11.359,"Drama, Music, Romance",2011-11-11,tt1839596,India,hi,0.8003663003663004
586791,Little Fish,7.071,163,39053,0,11.649,"Romance, Science Fiction, Drama",2021-02-05,tt9735470,"Canada, United States of America",en,2318893.3636363638
24070,Mixed Nuts,5.448,163,0,15000000,8.556,"Comedy, Drama, Romance",1994-12-21,tt0110538,United States of America,en,-1.0
287628,Theeb,6.75,162,768449,0,4.02,"Adventure, Drama, Thriller",2014-10-26,tt3170902,"Jordan, Qatar, United Arab Emirates, United Kingdom",ar,2318893.3636363638
17994,Witchboard,5.799,162,7369373,2000000,11.456,"Horror, Mystery, Thriller",1986-12-31,tt0090327,"United Kingdom, United States of America",en,2.6846865
641960,Four Good Days,6.8,162,843965,0,10.802,Drama,2020-01-25,tt10344522,United States of America,en,2318893.3636363638
103686,Paradise: Love,6.809,162,24267,3600000,10.831,Drama,2012-04-27,tt1403214,"Austria, France, Germany",de,-0.9932591666666667
24742,Secret Admirer,6.901,162,8622757,0,10.899,"Comedy, Romance",1985-06-14,tt0089981,United States of America,en,2318893.3636363638
15338,Ace Ventura Jr: Pet Detective,3.4,162,0,7500000,11.188,"Comedy, Family, Adventure, Crime",2009-03-24,tt0844029,United States of America,en,-1.0
56647,Cousinhood,6.691,162,3879603,0,6.526,Comedy,2011-02-04,tt1592521,Spain,es,2318893.3636363638
676845,Come Play With Me,6.948,162,1753826,0,15.177,Horror,2021-02-25,tt10722406,Mexico,es,2318893.3636363638
303903,Pokémon the Movie: Diancie and the Cocoon of Destruction,6.62,162,0,24720400,14.769,"Animation, Family, Adventure, Action, Comedy, Drama",2014-07-19,tt3918368,Japan,ja,-1.0
414063,Racer and the Jailbird,5.978,162,0,9229904,9.359,"Crime, Drama, Romance",2017-10-04,tt2586120,"Belgium, France, Netherlands",fr,-1.0
30691,Yahşi Batı,6.855,162,13565059,2000000,6.075,"Comedy, Western, Adventure",2009-12-31,tt1567448,Turkey,tr,5.7825295
25329,The Echo,6.059,162,124048,5000000,9.594,"Horror, Thriller, Drama, Mystery",2008-05-25,tt0897347,United States of America,en,-0.9751904
194722,At Middleton,6.123,162,0,2500000,8.789,"Romance, Comedy",2013-10-09,tt1483324,United States of America,en,-1.0
1976,Jezebel,7.083,162,0,1250000,11.377,"Drama, Romance",1938-03-26,tt0030287,United States of America,en,-1.0
15982,The Legend of Billie Jean,6.537,162,3099497,0,9.754,"Action, Comedy, Drama",1985-07-19,tt0089470,United States of America,en,2318893.3636363638
34869,Cargo 200,7.059,162,592673,0,9.607,"Crime, Drama, Thriller",2007-06-14,tt0847880,Russia,ru,2318893.3636363638
49370,Perfect,5.648,162,12918858,19000000,10.018,"Drama, Romance",1985-05-15,tt0089798,United States of America,en,-0.32006010526315787
12109,It's All Gone Pete Tong,6.571,162,120620,2000000,12.543,"Drama, Comedy, Music",2004-09-12,tt0388139,"Canada, United Kingdom",en,-0.93969
149427,Journey to the Christmas Star,5.972,162,7419431,5000000,10.819,"Fantasy, Adventure, Family",2012-11-09,tt2034761,Norway,no,0.4838862
26203,Blink,6.194,162,16668552,11000000,13.115,"Crime, Thriller",1993-10-01,tt0109297,United States of America,en,0.515322909090909
17709,Dudley Do-Right,3.979,162,0,70000000,9.292,"Comedy, Family, Romance",1999-08-27,tt0160236,United States of America,en,-1.0
18191,Edmond,5.849,162,0,10000000,11.123,"Drama, Thriller",2005-08-31,tt0443496,United States of America,en,-1.0
1405,Greed,7.435,162,274827,665603,10.014,"Drama, Crime",1924-12-04,tt0015881,United States of America,en,-0.5871007191974795
460048,Heavy Trip,6.843,162,0,3369762,8.963,"Comedy, Music",2018-03-09,tt7220754,"Belgium, Finland, Norway",fi,-1.0
14342,Almost Heroes,5.512,161,6100000,30000000,9.366,"Adventure, Comedy, Western",1998-05-29,tt0119053,United States of America,en,-0.7966666666666666
51200,71: Into the Fire,7.457,161,20967660,10400000,10.221,War,2010-06-16,tt1587729,South Korea,ko,1.0161211538461539
496328,Sanju,7.272,161,67414985,21918618,8.223,"Drama, Comedy",2018-06-29,tt6452574,"India, United States of America",hi,2.075695055226566
17006,I'm Gonna Git You Sucka,6.366,161,13000000,3000000,10.422,"Comedy, Action, Crime",1988-11-10,tt0095348,United States of America,en,3.3333333333333335
20424,Invaders from Mars,5.963,161,0,290000,8.597,"Science Fiction, Horror",1953-04-22,tt0045917,United States of America,en,-1.0
523593,Monstrum,6.568,161,5577666,0,10.879,"Action, Horror, Drama, Fantasy",2018-09-12,tt4374286,South Korea,ko,2318893.3636363638
2071,Shattered,6.056,161,11511031,22000000,13.197,"Mystery, Thriller",1991-10-11,tt0102900,United States of America,en,-0.47677131818181817
16764,Toolbox Murders,5.7,161,187910,0,12.298,"Horror, Mystery",2004-11-12,tt0367153,United States of America,en,2318893.3636363638
30815,Mortal Thoughts,5.606,161,18800000,8000000,9.562,"Mystery, Thriller, Drama",1991-04-19,tt0102469,United States of America,en,1.35
212162,Puella Magi Madoka Magica the Movie Part III: Rebellion,7.724,161,12947880,0,12.151,"Mystery, Animation, Fantasy",2013-10-26,tt2457282,Japan,ja,2318893.3636363638
37221,Another Egg and Chicken Movie,7.7,161,8600000,1900000,11.812,"Animation, Comedy, Adventure, Family",2009-03-20,tt1403983,Mexico,es,3.526315789473684
138222,Best Man Down,6.752,161,1938,1500000,6.372,"Comedy, Drama",2012-10-20,tt1885300,United States of America,en,-0.998708
1816,A Chorus Line,6.214,161,14202899,0,14.965,"Drama, Music",1985-12-10,tt0088915,United States of America,en,2318893.3636363638
676705,Pil's Adventures,6.683,161,6813652,0,15.889,"Animation, Adventure, Fantasy, Comedy, Family",2021-08-11,tt15091284,France,fr,2318893.3636363638
15421,Becket,7.186,161,9100000,0,9.635,"Drama, History",1964-03-11,tt0057877,"United Kingdom, United States of America",en,2318893.3636363638
612491,Superheroes,7.276,161,882,0,7.629,"Romance, Comedy, Drama",2021-12-23,tt10791152,Italy,it,2318893.3636363638
10107,Firehouse Dog,5.848,161,17384424,0,13.103,"Family, Comedy",2007-04-04,tt0476995,"Canada, United States of America",en,2318893.3636363638
396289,Raising the Bar,6.543,161,0,600000,7.594,"Family, Drama, TV Movie",2017-03-09,tt5274066,Australia,en,-1.0
283559,One Direction: Where We Are – The Concert Film,8.457,161,15,0,6.733,"Music, Documentary",2014-10-08,tt3785068,United Kingdom,en,2318893.3636363638
18387,Big Wednesday,6.9,161,0,11000000,11.235,"Drama, Comedy",1978-05-26,tt0077235,United States of America,en,-1.0
567973,Furie,6.5,161,6890000,1000000,9.753,"Action, Drama, Thriller",2019-02-22,tt9412268,Vietnam,vi,5.89
39465,Godzilla vs. Mothra,6.829,161,20000000,0,8.973,"Action, Adventure, Science Fiction",1992-12-12,tt0104352,Japan,ja,2318893.3636363638
438457,The Ballad of Lefty Brown,6.2,161,7856,8000000,13.063,Western,2017-12-15,tt4400994,United States of America,en,-0.999018
1415,Party Monster,5.817,161,742898,5000000,11.756,"Comedy, Drama, Crime",2003-09-05,tt0320244,"Netherlands, United States of America",en,-0.8514204
2017,No Good Deed,5.3,161,0,12000000,13.008,"Action, Crime, Drama, Mystery, Thriller",2002-06-28,tt0292610,United States of America,en,-1.0
257593,The Move of the Penguin,5.596,161,999593,0,5.783,Comedy,2014-03-06,tt2889050,Italy,it,2318893.3636363638
22492,It Might Get Loud,7.141,160,1896244,0,6.655,"Documentary, Music",2008-09-05,tt1229360,United States of America,en,2318893.3636363638
21338,Stone Cold,6.163,160,9000000,25000000,10.55,"Action, Crime, Thriller",1991-05-17,tt0102984,United States of America,en,-0.64
21198,House of Voices,5.888,160,6782283,320000,10.776,"Horror, Mystery",2004-06-23,tt0367000,"France, Romania",fr,20.194634375
517991,The Spy Gone North,7.356,160,0,17000000,9.069,"Drama, History, Thriller",2018-08-08,tt8290698,South Korea,ko,-1.0
44727,One Piece: Dead End Adventure,7.025,160,14817006,0,22.169,"Action, Animation, Adventure",2003-03-01,tt1006926,Japan,ja,2318893.3636363638
204342,HK: Forbidden Super Hero,6.241,160,779893,0,11.571,"Action, Comedy",2013-04-13,tt2708764,Japan,ja,2318893.3636363638
26670,Noises Off...,7.113,160,2280148,12000000,10.706,Comedy,1992-03-20,tt0105017,United States of America,en,-0.8099876666666667
493899,"So Long, My Son",7.872,160,0,125000,8.481,Drama,2019-03-15,tt9581076,China,zh,-1.0
71700,Repeaters,5.8,160,0,1600000,12.874,"Drama, Action, Crime, Science Fiction",2011-04-22,tt1580426,Canada,en,-1.0
776527,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",7.6,160,37000000,0,11.886,"Documentary, Music, History",2021-07-02,tt11422728,United States of America,en,2318893.3636363638
31032,The Death of Mr. Lazarescu,7.241,160,216000,390000,10.028,Drama,2005-05-17,tt0456149,Romania,ro,-0.4461538461538462
261461,Loucas pra Casar,6.338,160,0,3000000,4.626,Comedy,2015-01-08,tt3948438,Brazil,pt,-1.0
135647,The Details,5.972,160,63595,0,8.773,"Comedy, Drama",2012-11-02,tt1433207,United States of America,en,2318893.3636363638
44560,Aftershock,7.119,160,100297064,25000000,11.598,Drama,2010-07-22,tt1393746,China,zh,3.01188256
148980,Battlestar Galactica,6.803,160,0,3000000,21.185,"Science Fiction, Adventure",1978-09-16,tt0077215,United States of America,en,-1.0
6643,The Unforgiven,6.234,160,0,5000000,15.778,"Romance, Western, Drama",1960-04-06,tt0054428,United States of America,en,-1.0
36800,Metropia,6.063,160,0,5060730,6.612,"Animation, Drama, Science Fiction, Thriller",2009-10-21,tt0985058,"Sweden, Denmark, Norway, Finland",en,-1.0
5842,Versus,6.225,160,0,400000,10.512,"Horror, Fantasy, Action, Thriller, Adventure",2000-10-23,tt0275773,Japan,ja,-1.0
426030,Finding Your Feet,7.109,159,15500000,7154497,7.321,"Comedy, Drama, Family, Music, Romance",2017-12-26,tt4538916,"Italy, United Kingdom, United States of America",en,1.166469564527038
2093,Amsterdamned,6.264,159,0,98003,9.336,"Action, Horror, Thriller",1988-02-11,tt0094651,Netherlands,nl,-1.0
14062,.45,5.119,159,0,5000000,12.727,"Drama, Crime, Thriller",2006-11-30,tt0259822,United States of America,en,-1.0
305638,The Shamer's Daughter,5.7,159,0,7500000,9.098,"Fantasy, Adventure, Drama",2015-03-26,tt3022458,"Czech Republic, Denmark, Iceland, Norway, Sweden",da,-1.0
1496,Cool as Ice,5.1,159,1193062,6000000,11.979,"Romance, Music, Comedy",1991-10-18,tt0101615,United States of America,en,-0.8011563333333334
487562,Natale da chef,5.013,159,3268233,0,5.751,Comedy,2017-12-14,tt7110458,Italy,it,2318893.3636363638
30346,The Body Snatcher,6.997,159,0,125000,9.27,"Horror, Thriller",1945-05-25,tt0037549,United States of America,en,-1.0
262982,The Hollow Point,5.906,159,1271880,0,9.357,"Action, Drama, Thriller, Western",2016-12-16,tt2918606,United States of America,en,2318893.3636363638
315575,My Golden Days,6.642,159,269144,0,6.666,Drama,2015-05-20,tt4048050,France,fr,2318893.3636363638
17577,The Devil's Tomb,4.682,159,0,10000000,12.127,"Action, Horror, Thriller, Science Fiction",2009-05-26,tt1147687,United States of America,en,-1.0
10179,The Ice Pirates,5.635,159,14250000,9000000,11.772,"Science Fiction, Action, Adventure, Comedy",1984-03-16,tt0087451,United States of America,en,0.5833333333333334
13539,Here on Earth,6.0,159,10873148,15000000,10.046,"Romance, Drama",2000-03-24,tt0195778,United States of America,en,-0.27512346666666665
26954,Puppet Master II,5.981,159,0,780000,8.73,Horror,1990-02-07,tt0100438,United States of America,en,-1.0
40815,On Guard,6.761,159,0,30000000,7.702,"Adventure, Action, Drama",1997-12-03,tt0118756,"France, Germany, Italy",fr,-1.0
40713,Sky of Love,7.761,159,44038000,0,11.151,"Romance, Drama",2007-11-03,tt1194664,Japan,ja,2318893.3636363638
9089,Home for the Holidays,6.3,159,17519169,0,11.816,"Comedy, Drama, Romance",1995-11-02,tt0113321,United States of America,en,2318893.3636363638
415311,The Neighbor,5.006,159,5500000,0,10.743,"Thriller, Drama",2017-04-23,tt3905764,United States of America,en,2318893.3636363638
210911,Rigor Mortis,6.06,158,7865,0,13.008,"Horror, Action, Drama",2013-09-06,tt2771800,Hong Kong,cn,2318893.3636363638
23127,The Haunted World of El Superbeasto,5.987,158,0,10000000,12.433,"Animation, Horror, Action, Comedy",2009-09-12,tt0419724,United States of America,en,-1.0
2428,The Greatest Story Ever Told,6.405,158,15473333,20000000,19.251,"Drama, History",1965-02-15,tt0059245,United States of America,en,-0.22633335
5241,Two Moon Junction,6.1,158,1547397,0,13.688,"Drama, Romance",1988-04-29,tt0096324,United States of America,en,2318893.3636363638
892527,King,6.5,158,2551835,0,24.336,"Adventure, Comedy, Family",2022-02-16,tt14073780,"Belgium, France",fr,2318893.3636363638
743439,PAW Patrol: Jet to the Rescue,7.0,158,1792816,0,38.795,"Family, Animation",2020-09-10,tt13107908,"Canada, United States of America",en,2318893.3636363638
28172,Blood Feast,4.7,158,4000000,24500,9.259,Horror,1963-07-06,tt0056875,United States of America,en,162.26530612244898
85985,Ek Tha Tiger,6.104,158,51000000,12000000,11.258,"Action, Romance, Thriller",2012-08-15,tt2016894,"India, Ireland",hi,3.25
505579,Bent,5.316,158,55429,0,15.606,"Thriller, Crime",2018-03-09,tt2237324,"Spain, United States of America",en,2318893.3636363638
810389,The Visitor from the Future,6.386,158,1946816,4500000,9.027,"Science Fiction, Comedy, Adventure",2022-09-07,tt9155512,France,fr,-0.5673742222222222
31650,Someone to Watch Over Me,5.9,158,10278549,17000000,13.136,"Drama, Romance, Thriller",1987-10-09,tt0094008,United States of America,en,-0.3953794705882353
6470,Fire Birds,5.1,158,0,22000000,9.173,"Action, Adventure",1990-05-25,tt0099575,United States of America,en,-1.0
67911,Bucky Larson: Born to Be a Star,4.296,158,2500000,10000000,12.177,Comedy,2011-09-09,tt1411664,United States of America,en,-0.75
16072,Gods and Generals,6.231,158,12923936,56000000,9.144,"Drama, History, War",2003-02-21,tt0279111,United States of America,en,-0.7692154285714285
44725,One Piece: Chopper's Kingdom on the Island of Strange Animals,6.845,158,13107237,0,16.64,"Action, Animation, Adventure",2002-03-02,tt0997084,Japan,ja,2318893.3636363638
13107,Henry Poole Is Here,5.953,158,1829917,0,6.803,"Comedy, Drama",2008-08-15,tt1029120,United States of America,en,2318893.3636363638
26554,Class of Nuke 'Em High,5.618,158,0,2000000,8.686,"Horror, Comedy, Science Fiction, Thriller",1986-12-12,tt0090849,United States of America,en,-1.0
611408,Do You Do You Saint-Tropez,5.131,158,1453459,16438275,8.752,"Comedy, Crime",2021-07-14,tt10537660,France,fr,-0.9115808075969042
18993,Mysterious Island,6.462,158,0,2000000,13.137,"Adventure, Family, Science Fiction",1961-12-19,tt0055207,"United Kingdom, United States of America",en,-1.0
20379,Grand Prix,7.187,158,20800000,9000000,11.655,"Action, Drama",1966-12-21,tt0060472,United States of America,en,1.3111111111111111
13797,Feast II: Sloppy Seconds,5.171,158,0,2000000,9.488,"Action, Comedy, Horror, Thriller",2008-10-07,tt1104835,United States of America,en,-1.0
515820,Dany,5.342,158,2080679,6861490,5.442,Comedy,2018-05-30,tt8398768,"Belgium, France",fr,-0.6967598874296982
17334,The Other End of the Line,6.497,158,115592,14000000,14.867,"Comedy, Romance",2008-10-29,tt1049405,"India, United Kingdom, United States of America",en,-0.9917434285714286
427008,The Mountain II,7.506,157,11378898,670000,8.835,"War, Drama",2016-11-04,tt5813916,Turkey,tr,15.983429850746269
111839,Hemingway & Gellhorn,5.962,157,0,19500000,10.297,"Drama, Romance, TV Movie",2012-08-27,tt0423455,United States of America,en,-1.0
173672,Hunger,5.178,157,0,625000,6.922,Horror,2009-05-12,tt1176252,United States of America,en,-1.0
45556,Arctic Blast,5.503,157,0,5000000,11.134,"Science Fiction, Action",2010-08-04,tt1523267,"Canada, Australia",en,-1.0
29244,3 Godfathers,6.755,157,2841000,1243000,10.768,Western,1948-12-31,tt0040064,United States of America,en,1.2855993563958166
27029,The Nun's Story,7.153,157,12800000,3500000,13.511,Drama,1959-06-18,tt0053131,United States of America,en,2.657142857142857
21219,Mobsters,6.204,157,20246790,23000000,12.229,"Action, Crime, Drama, Thriller",1991-07-26,tt0102460,United States of America,en,-0.11970478260869566
67109,Delhi Belly,6.946,157,18035000,4090000,6.968,"Action, Comedy",2011-07-01,tt1934231,India,hi,3.4095354523227384
2620,Armed and Dangerous,5.602,157,15945534,12000000,12.428,"Action, Comedy, Crime",1986-08-15,tt0090660,United States of America,en,0.3287945
788977,Cairo Conspiracy,6.844,157,3646605,7047000,7.948,"Thriller, Drama",2022-10-26,tt15452062,"Denmark, Finland, France, Sweden",ar,-0.4825308641975309
16148,Zero Effect,6.255,157,1980338,5000000,10.704,"Comedy, Crime, Mystery, Thriller",1998-01-30,tt0120906,United States of America,en,-0.6039324
30072,Possession,5.904,157,10113733,25000000,11.997,"Drama, Mystery, Romance",2002-10-02,tt0256276,"United Kingdom, United States of America",en,-0.59545068
28005,Kama Sutra: A Tale of Love,5.691,157,4109095,3000000,21.291,"Drama, History, Romance",1996-09-11,tt0116743,"United Kingdom, India, United States of America, Japan, Germany",en,0.36969833333333335
30062,Eaten Alive,5.389,157,0,520000,8.803,Horror,1976-12-25,tt0074455,United States of America,en,-1.0
491625,Gully Boy,7.401,157,33974264,5782853,5.765,"Drama, Music",2019-02-14,tt2395469,India,hi,4.875000453928191
16380,When Worlds Collide,6.287,157,1600000,936000,8.831,Science Fiction,1951-09-14,tt0044207,United States of America,en,0.7094017094017094
25460,Return to Sender,6.385,157,326563,7800000,6.042,Drama,2004-09-17,tt0396190,"Denmark, United Kingdom, United States of America",en,-0.9581329487179487
14033,Soul Survivors,4.535,157,4299141,17000000,8.532,"Horror, Mystery, Thriller",2001-09-06,tt0218619,United States of America,en,-0.7471093529411764
22440,Dracula's Daughter,6.025,157,0,278380,9.467,"Drama, Fantasy, Horror",1936-05-11,tt0027545,United States of America,en,-1.0
95754,Big Time Movie,7.659,157,0,3004000,8.322,"Comedy, TV Movie",2012-03-10,tt2163203,United States of America,en,-1.0
893369,Jack Mimoun & the Secrets of Val Verde,5.271,157,0,14470000,13.725,"Comedy, Adventure",2022-10-12,tt21249808,France,fr,-1.0
192133,Jimi: All Is by My Side,5.65,157,340911,0,11.843,"Drama, Music",2013-09-07,tt2402085,"Ireland, United Kingdom, United States of America",en,2318893.3636363638
166879,One Small Hitch,6.7,157,7965,0,10.854,"Romance, Comedy",2013-02-14,tt1937269,United States of America,en,2318893.3636363638
313,Snow Cake,7.131,156,1381665,12000000,9.487,"Romance, Drama",2006-09-08,tt0448124,"Canada, United Kingdom",en,-0.88486125
3062,42nd Street,6.901,156,2281000,439000,10.282,"Comedy, Drama, Romance",1933-03-11,tt0024034,United States of America,en,4.195899772209567
16232,Mr. 3000,5.224,156,21800302,30000000,10.217,"Comedy, Drama",2004-06-15,tt0339412,United States of America,en,-0.2733232666666667
98582,Unit 7,6.096,156,0,3500000,8.636,"Drama, Action",2012-04-03,tt1924277,Spain,es,-1.0
378373,Brothers of the Wind,7.167,156,3685708,0,10.083,"Adventure, Drama, Family",2015-12-24,tt3532278,Austria,en,2318893.3636363638
13671,The Music Man,7.122,156,8000000,0,10.392,"Comedy, Family, Music, Romance",1962-06-19,tt0056262,United States of America,en,2318893.3636363638
33719,Rudolph the Red-Nosed Reindeer: The Movie,6.083,156,113484,10000000,9.433,"Animation, Family, Music",1998-10-16,tt0137201,"United Kingdom, United States of America",en,-0.9886516
20096,The Butcher's Wife,5.635,156,9689816,0,7.859,"Fantasy, Comedy, Science Fiction, Romance",1991-10-25,tt0101523,United States of America,en,2318893.3636363638
607430,Nine Days,6.837,156,969204,10000000,8.511,"Drama, Fantasy",2021-07-15,tt10451852,United States of America,en,-0.9030796
13489,Lost Boys: The Tribe,4.726,156,0,92,13.418,"Horror, Thriller, Comedy",2008-07-29,tt1031254,United States of America,en,-1.0
16081,Doctor Dolittle,6.08,156,9000000,18000000,19.057,"Comedy, Family, Fantasy",1967-12-05,tt0061584,United States of America,en,-0.5
452551,The Adventurers,6.0,156,216556,0,8.959,"Action, Drama, Crime, Adventure",2017-08-11,tt5866930,"China, Czech Republic, Hong Kong",cn,2318893.3636363638
55890,Bereavement,5.231,156,0,2000000,7.465,"Crime, Horror",2010-07-16,tt1100051,United States of America,en,-1.0
209901,Nothing Left to Fear,5.141,156,1675381,3000000,10.346,Horror,2013-09-26,tt1662293,United States of America,en,-0.44153966666666666
134126,A Company Man,6.846,156,7339398,3500000,13.675,"Drama, Action",2012-10-11,tt2371486,South Korea,ko,1.0969708571428571
24808,Something Wicked This Way Comes,6.346,156,8400000,20000000,9.026,"Fantasy, Mystery, Horror",1983-04-29,tt0086336,United States of America,en,-0.58
18118,Mackenna's Gold,6.6,156,0,7000000,19.379,"Adventure, Action, Western",1969-03-18,tt0064615,United States of America,en,-1.0
14369,Out Cold,5.846,156,14782676,24000000,10.835,Comedy,2001-11-21,tt0253798,United States of America,en,-0.38405516666666667
14430,Herod's Law,7.933,156,52000,0,33.016,"Comedy, Crime, Mystery",1999-11-09,tt0221344,Mexico,es,2318893.3636363638
21115,Fighter in the Wind,7.1,156,0,6000000,12.96,"Action, Drama",2004-08-12,tt0416499,South Korea,ko,-1.0
5996,We're No Angels,7.1,156,3000000,0,9.165,"Comedy, Crime",1955-07-07,tt0048801,United States of America,en,2318893.3636363638
623926,The Wedding Unplanner,6.719,155,3069303,0,7.959,"Comedy, Romance",2020-02-14,tt9519642,Spain,es,2318893.3636363638
191294,We Are the Best!,6.945,155,180590,0,6.389,"Drama, Music",2013-03-28,tt2364975,"Denmark, Sweden",sv,2318893.3636363638
8332,Antibodies,6.723,155,891133,1900000,10.449,"Thriller, Crime, Drama, Horror",2005-04-24,tt0337573,Germany,de,-0.5309826315789473
17984,The Absent-Minded Professor,6.432,155,0,2000000,10.893,"Comedy, Family, Science Fiction",1961-03-16,tt0054594,United States of America,en,-1.0
345317,Final Portrait,6.039,155,1725841,0,10.165,"History, Drama",2017-08-03,tt4494718,"United Kingdom, United States of America",en,2318893.3636363638
432627,In and Out,5.306,155,1943343,0,5.604,"Comedy, Romance",2017-09-20,tt6096500,France,fr,2318893.3636363638
338517,The Dawns Here Are Quiet,6.897,155,5249225,3300000,9.078,"Drama, War",2015-04-30,tt4629032,Russia,ru,0.5906742424242424
29723,The Concorde... Airport '79,4.797,155,13015688,14000000,11.182,"Action, Drama, Thriller",1979-08-17,tt0078740,United States of America,en,-0.070308
11244,The Meteor Man,5.719,155,8016708,20000000,8.539,"Fantasy, Action, Comedy, Science Fiction, Family",1993-08-06,tt0107563,United States of America,en,-0.5991646
787723,13 Minutes,6.01,155,67413,0,16.896,"Action, Drama, Thriller",2021-10-29,tt9274670,United States of America,en,2318893.3636363638
11297,Save the Green Planet!,6.942,155,0,3000000,7.919,"Comedy, Science Fiction, Drama",2003-04-04,tt0354668,South Korea,ko,-1.0
25756,Clownhouse,6.171,155,0,200000,8.429,Horror,1989-01-02,tt0094886,United States of America,en,-1.0
574370,I Can Quit Whenever I Want,6.281,155,11788968,4833490,7.242,Comedy,2019-04-12,tt8806768,Spain,es,1.439017769768842
26386,Ernest Saves Christmas,5.271,155,28202109,6000000,12.283,"Comedy, Family",1988-11-11,tt0095107,United States of America,en,3.7003515
10856,Intacto,6.5,155,1864185,0,11.753,"Action, Comedy, Drama, Romance, Science Fiction, Thriller",2001-11-06,tt0220580,Spain,es,2318893.3636363638
532444,On Your Wedding Day,7.545,155,20895905,0,9.649,Romance,2018-08-22,tt7938092,South Korea,ko,2318893.3636363638
26522,A Soldier's Story,6.732,155,21821347,6000000,7.834,"Drama, Mystery, War, Crime",1984-09-14,tt0088146,United States of America,en,2.6368911666666666
26178,Razorback,5.726,155,801000,5500000,9.246,Horror,1984-04-19,tt0087981,Australia,en,-0.8543636363636363
19267,The Big Brawl,6.0,155,854,0,12.846,"Action, Comedy",1980-08-18,tt0080436,"Hong Kong, United States of America",en,2318893.3636363638
277546,The Runner,4.768,155,0,6000000,9.35,Drama,2015-08-07,tt3687398,United States of America,en,-1.0
31174,Richard III,6.719,155,2748518,0,8.96,"Drama, War",1995-12-29,tt0114279,United Kingdom,en,2318893.3636363638
